order_id,date,category,region,segment,channel,manager,quantity,amount,ad_budget,discount_pct
6267,2024-02-20,Одежда,Москва,VIP,Мобильное приложение,Менеджер 5,4,3933.0,181.0,20
3331,2024-02-20,Продукты,Москва,Постоянный,Маркетплейс,Менеджер 6,1,1295.0,805.0,5
5977,2024-02-20,Электроника,Москва,Новый,Мобильное приложение,Менеджер 5,3,46785.0,3328.0,0
7084,2024-02-20,Спорт,Екатеринбург,Постоянный,Маркетплейс,Менеджер 4,1,10077.0,939.0,20
37,2024-02-20,Дом и сад,Москва,Новый,Маркетплейс,Менеджер 1,1,4805.0,0.0,0
2160,2024-02-20,Одежда,Санкт-Петербург,Новый,Мобильное приложение,Менеджер 8,4,2142.0,0.0,0
7189,2024-02-20,Спорт,Екатеринбург,Новый,Мобильное приложение,Менеджер 3,1,666.0,0.0,10
3421,2024-02-20,Дом и сад,Новосибирск,Постоянный,Сайт,Менеджер 6,1,13069.0,1967.0,20
396,2024-02-20,Одежда,Москва,Постоянный,Маркетплейс,Менеджер 3,2,7610.0,1206.0,15
7442,2024-02-20,Красота,Москва,VIP,Мобильное приложение,Менеджер 3,1,6772.0,2160.0,5
2567,2024-02-20,Электроника,Санкт-Петербург,Новый,Сайт,Менеджер 2,1,15552.0,2712.0,0
759,2024-02-20,Электроника,Екатеринбург,Новый,Маркетплейс,Менеджер 3,1,131797.0,18922.0,0
7714,2024-02-20,Продукты,Санкт-Петербург,Постоянный,Сайт,Менеджер 6,4,2079.0,0.0,0
1154,2024-02-20,Красота,Екатеринбург,Новый,Сайт,Менеджер 5,3,5827.0,722.0,20
4193,2024-02-20,Одежда,Москва,Постоянный,Сайт,Менеджер 5,3,8680.0,1373.0,10
807,2024-02-20,Спорт,Санкт-Петербург,VIP,Мобильное приложение,Менеджер 1,1,4220.0,591.0,10
7919,2024-02-20,Продукты,Новосибирск,Новый,Мобильное приложение,Менеджер 2,4,851.0,0.0,15
315,2024-02-20,Игрушки,Екатеринбург,Постоянный,Сайт,Менеджер 8,2,1731.0,350.0,10
843,2024-02-20,Электроника,Санкт-Петербург,Новый,Сайт,Менеджер 8,4,20640.0,2212.0,0
1266,2024-02-20,Игрушки,Москва,Новый,Сайт,Менеджер 1,1,1772.0,0.0,0
8383,2024-02-20,Спорт,Казань,VIP,Маркетплейс,Менеджер 8,2,7781.0,304.0,0
8397,2024-02-20,Одежда,Санкт-Петербург,Постоянный,Маркетплейс,Менеджер 6,3,8258.0,1133.0,10
9405,2024-02-20,Одежда,Москва,Постоянный,Мобильное приложение,Менеджер 6,1,11214.0,1194.0,5
4885,2024-02-20,Продукты,Москва,Новый,Сайт,Менеджер 1,2,5299.0,830.0,10
9934,2024-02-21,Продукты,Москва,Постоянный,Сайт,Менеджер 4,2,3782.0,200.0,10
8222,2024-02-21,Дом и сад,Москва,Новый,Сайт,Менеджер 6,1,5809.0,244.0,20
1548,2024-02-21,Дом и сад,Москва,Постоянный,Мобильное приложение,Менеджер 7,1,3941.0,224.0,15
3907,2024-02-21,Электроника,Москва,Постоянный,Сайт,Менеджер 8,2,84383.0,8641.0,0
9424,2024-02-21,Одежда,Казань,Новый,Сайт,Менеджер 5,4,2714.0,0.0,0
9311,2024-02-21,Электроника,Екатеринбург,VIP,Сайт,Менеджер 6,3,39755.0,6798.0,0
9077,2024-02-21,Одежда,Казань,Новый,Маркетплейс,Менеджер 7,4,1246.0,0.0,0
4529,2024-02-21,Дом и сад,Новосибирск,Постоянный,Маркетплейс,Менеджер 2,3,7142.0,666.0,0
8394,2024-02-21,Красота,Москва,Новый,Маркетплейс,Менеджер 7,1,4331.0,0.0,0
7831,2024-02-21,Продукты,Москва,Постоянный,Маркетплейс,Менеджер 6,1,4532.0,570.0,20
7728,2024-02-21,Электроника,Екатеринбург,Постоянный,Сайт,Менеджер 1,1,40402.0,3232.0,0
5390,2024-02-21,Электроника,Екатеринбург,Постоянный,Мобильное приложение,Менеджер 4,3,13167.0,344.0,15
2508,2024-02-21,Электроника,Новосибирск,Новый,Маркетплейс,Менеджер 2,4,33262.0,5150.0,10
5933,2024-02-21,Электроника,Новосибирск,Новый,Мобильное приложение,Менеджер 3,2,22175.0,3575.0,5
5967,2024-02-21,Продукты,Москва,Новый,Сайт,Менеджер 1,3,2517.0,,0
2168,2024-02-21,Спорт,Казань,Новый,Сайт,Менеджер 5,4,2637.0,466.0,0
3663,2024-02-21,Одежда,Москва,Новый,Сайт,Менеджер 2,1,2609.0,1030.0,0
6736,2024-02-21,Одежда,Казань,Новый,Сайт,Менеджер 2,1,4837.0,305.0,5
5000,2024-02-21,Электроника,Новосибирск,VIP,Мобильное приложение,Менеджер 6,1,45748.0,8466.0,20
143,2024-02-21,Книги,Москва,Новый,Сайт,Менеджер 7,1,815.0,0.0,5
198,2024-02-21,Электроника,Екатеринбург,Новый,Мобильное приложение,Менеджер 1,2,27330.0,2526.0,15
577,2024-02-21,Игрушки,Москва,Постоянный,Маркетплейс,Менеджер 1,1,1581.0,465.0,20
1306,2024-02-22,Электроника,Новосибирск,Новый,Маркетплейс,Менеджер 1,2,8406.0,926.0,0
8830,2024-02-22,Спорт,Екатеринбург,Постоянный,Сайт,Менеджер 4,1,22399.0,2605.0,10
86,2024-02-22,Продукты,Екатеринбург,Новый,Маркетплейс,Менеджер 2,2,1563.0,191.0,0
9534,2024-02-22,Электроника,Новосибирск,Постоянный,Мобильное приложение,Менеджер 5,1,17179.0,2663.0,15
8283,2024-02-22,Одежда,Екатеринбург,Новый,Маркетплейс,Менеджер 3,1,2242.0,0.0,0
6160,2024-02-22,Красота,Екатеринбург,Постоянный,Сайт,Менеджер 1,1,2313.0,1259.0,20
216,2024-02-22,Электроника,Новосибирск,Новый,Сайт,Менеджер 1,1,22101.0,4754.0,15
3669,2024-02-22,Одежда,Санкт-Петербург,VIP,Сайт,Менеджер 4,1,23195.0,3670.0,20
414,2024-02-22,Одежда,Казань,Новый,Сайт,Менеджер 2,2,3604.0,494.0,5
55,2024-02-22,Дом и сад,Санкт-Петербург,Новый,Мобильное приложение,Менеджер 1,1,20359.0,872.0,20
583,2024-02-22,Одежда,Новосибирск,Новый,Мобильное приложение,Менеджер 6,1,5804.0,522.0,10
819,2024-02-22,Дом и сад,Москва,Постоянный,Сайт,Менеджер 6,4,12721.0,1133.0,5
3643,2024-02-22,Книги,Москва,Новый,Мобильное приложение,Менеджер 1,2,515.0,0.0,5
3650,2024-02-22,Электроника,Новосибирск,Новый,Сайт,Менеджер 3,3,52040.0,3366.0,0
8993,2024-02-22,Одежда,Москва,Новый,Сайт,Менеджер 5,2,5353.0,979.0,20
7091,2024-02-22,Одежда,Санкт-Петербург,Постоянный,Сайт,Менеджер 7,3,2826.0,899.0,10
3801,2024-02-22,Спорт,Москва,Постоянный,Маркетплейс,Менеджер 3,1,9151.0,1263.0,0
3798,2024-02-22,Спорт,Москва,VIP,Сайт,Менеджер 5,2,15182.0,1278.0,10
5192,2024-02-22,Одежда,Екатеринбург,Новый,Мобильное приложение,Менеджер 2,4,3124.0,606.0,0
8689,2024-02-22,Дом и сад,Санкт-Петербург,Новый,Мобильное приложение,Менеджер 3,2,6516.0,0.0,0
8037,2024-02-22,Игрушки,Москва,Новый,Мобильное приложение,Менеджер 3,2,2004.0,291.0,20
4276,2024-02-22,Книги,Москва,VIP,Сайт,Менеджер 2,2,366.0,375.0,0
9717,2024-02-22,Спорт,Новосибирск,Постоянный,Сайт,Менеджер 2,1,5255.0,0.0,10
750,2024-02-22,Одежда,Москва,Новый,Маркетплейс,Менеджер 3,2,2338.0,1404.0,0
9836,2024-02-22,Спорт,Санкт-Петербург,Новый,Мобильное приложение,Менеджер 7,3,6407.0,1516.0,5
7875,2024-02-22,Дом и сад,Екатеринбург,Новый,Мобильное приложение,Менеджер 4,3,8236.0,156.0,15
2080,2024-02-22,Одежда,Екатеринбург,VIP,Маркетплейс,Менеджер 6,3,9194.0,1014.0,0
5109,2024-02-22,Продукты,Москва,VIP,Маркетплейс,Менеджер 4,2,3587.0,863.0,0
7879,2024-02-22,Электроника,Санкт-Петербург,Новый,Сайт,Менеджер 3,1,28810.0,1058.0,5
65,2024-02-23,Красота,Екатеринбург,VIP,Сайт,Менеджер 3,2,3131.0,0.0,0
6003,2024-02-23,Продукты,Екатеринбург,Новый,Сайт,Менеджер 2,3,4124.0,258.0,15
1568,2024-02-23,Дом и сад,Новосибирск,Постоянный,Сайт,Менеджер 2,1,3692.0,460.0,10
9695,2024-02-23,Одежда,Казань,Постоянный,Мобильное приложение,Менеджер 2,2,1997.0,840.0,15
5986,2024-02-23,Продукты,Москва,VIP,Сайт,Менеджер 7,2,3800.0,158.0,0
3796,2024-02-23,Электроника,Москва,Новый,Сайт,Менеджер 3,1,27421.0,4038.0,15
3923,2024-02-23,Электроника,Екатеринбург,Новый,Мобильное приложение,Менеджер 2,2,35135.0,3678.0,0
5895,2024-02-23,Продукты,Москва,Постоянный,Сайт,Менеджер 6,1,5146.0,640.0,0
680,2024-02-23,Дом и сад,Москва,VIP,Маркетплейс,Менеджер 4,2,16419.0,221.0,0
5893,2024-02-23,Игрушки,Москва,Постоянный,Маркетплейс,Менеджер 8,4,6454.0,397.0,15
411,2024-02-23,Одежда,Москва,Постоянный,Сайт,Менеджер 3,1,2745.0,735.0,10
776,2024-02-23,Дом и сад,Санкт-Петербург,Новый,Мобильное приложение,Менеджер 4,1,8618.0,1913.0,0
4753,2024-02-23,Электроника,Санкт-Петербург,Постоянный,Сайт,Менеджер 4,1,47526.0,9572.0,0
2701,2024-02-23,Одежда,Новосибирск,Новый,Сайт,Менеджер 1,1,9779.0,2358.0,10
6789,2024-02-23,Электроника,Новосибирск,Постоянный,Сайт,Менеджер 1,1,17424.0,2403.0,0
4400,2024-02-23,Продукты,Москва,Новый,Сайт,Менеджер 5,2,1552.0,288.0,0
3562,2024-02-23,Электроника,Санкт-Петербург,Постоянный,Сайт,Менеджер 6,1,69272.0,11460.0,15
5588,2024-02-23,Красота,Екатеринбург,VIP,Сайт,Менеджер 7,4,4956.0,678.0,0
3662,2024-02-23,Электроника,Санкт-Петербург,Новый,Мобильное приложение,Менеджер 4,1,12774.0,2198.0,15
210,2024-02-23,Игрушки,Санкт-Петербург,Новый,Сайт,Менеджер 1,2,3181.0,46.0,0
357,2024-02-23,Книги,Екатеринбург,Новый,Маркетплейс,Менеджер 8,1,745.0,0.0,0
6546,2024-02-23,Книги,Санкт-Петербург,Постоянный,Сайт,Менеджер 8,1,1054.0,0.0,5
9506,2024-02-23,Красота,Екатеринбург,VIP,Мобильное приложение,Менеджер 1,1,3036.0,0.0,10
4132,2024-02-23,Игрушки,Казань,Новый,Мобильное приложение,Менеджер 2,4,2947.0,611.0,20
1261,2024-02-23,Дом и сад,Москва,Постоянный,Маркетплейс,Менеджер 7,3,7845.0,304.0,0
278,2024-02-23,Электроника,Санкт-Петербург,Новый,Маркетплейс,Менеджер 3,2,22016.0,3580.0,5
9157,2024-02-23,Продукты,Екатеринбург,Постоянный,Мобильное приложение,Менеджер 3,1,3341.0,259.0,0
7562,2024-02-24,Электроника,Москва,Новый,Маркетплейс,Менеджер 8,2,27106.0,,10
